EOG82JRBZ	0.0287647	0.0287647	-433.436681	-433.445303	0.895525009
EOG82NMKG	0.00756719	0.00756719	-1449.447718	-1449.700256	0.477278223
EOG82NMKH	0.0312766	0.0312766	-4363.247860	-4363.940825	0.239093629
EOG82NMKM	0.00756911	0.00756911	-1305.884157	-1306.425428	0.298129589
EOG82NMKP	0.00112693	0.00112693	-1802.680991	-1802.701780	0.838426299
EOG82NMKR	0.00768568	0.00768568	-2524.526943	-2524.526947	0.997743245
EOG82NMKX	0.0171196	0.0171196	-3131.501520	-3131.517644	0.857484442
EOG82NMM2	0.0166938	0.0166938	-839.437442	-841.653336	0.035275536
EOG82NMMD	0.0452023	0.0452023	-1921.560878	-1921.905281	0.406570802
EOG82RGTF	0.0141487	0.0141487	-14222.003125	-14223.399559	0.094684630
EOG82RGTH	0.0108082	0.0108082	-960.347399	-960.347407	0.996808470
EOG82RGTN	0.00913013	0.00913013	-2293.753022	-2293.816122	0.722405011
EOG82RGTS	0.0583641	0.0583641	-259.548309	-260.195548	0.255224349
EOG82RGTV	0.0503583	0.0503583	-1530.146335	-1530.243094	0.660004605
EOG82RGTZ	0.112709	0.112709	-762.102212	-762.863284	0.217295330
EOG82RGV1	0.0248307	0.0248307	-996.103959	-996.103962	0.998045592
EOG82RGV5	0.0608206	0.0608206	-660.258860	-660.258885	0.994358151
EOG82VC35	0.0209557	0.0209557	-1786.214731	-1786.398117	0.544769084
EOG82Z79C	0.033489	0.033489	-9302.914971	-9305.695563	0.018362991
EOG82Z79G	0.00969364	0.00969364	-5187.693950	-5189.878057	0.036615350
EOG8323J7	0.0266145	0.0266145	-1166.711872	-1166.711879	0.997014596
EOG8323JB	0.0333542	0.0333542	-4081.817305	-4082.389700	0.284642447
EOG8323JD	0.0307782	0.0307782	-2402.993316	-2404.067466	0.142727852
EOG8323JF	0.0306953	0.0306953	-1715.735013	-1719.212353	0.008360025
EOG8323JH	0.0498569	0.0498569	-1088.589548	-1088.701072	0.636727245
EOG8323JR	0.00612965	0.00612965	-1900.003773	-1900.575845	0.284778379
EOG8323JW	0.0255145	0.0255145	-5451.116663	-5454.731341	0.007172093
EOG834ZSB	0.0319472	0.0319472	-6988.738980	-6988.955557	0.510445373
EOG834ZSD	0.0269743	0.0269743	-8017.985933	-8018.577444	0.276741634
EOG834ZSJ	0.052965	0.052965	-1335.177693	-1335.205761	0.812710809
EOG834ZSX	0.0154405	0.0154405	-808.611932	-809.311454	0.236883702
EOG834ZSZ	0.0188976	0.0188976	-1150.299207	-1155.946245	0.000777548
EOG837V0Z	0.0131734	0.0131734	-1318.136326	-1319.054057	0.175483761
EOG837V13	0.0148911	0.0148911	-1231.237148	-1231.442293	0.521822350
EOG837V15	0.0146863	0.0146863	-3646.382858	-3646.971016	0.278107263
EOG837V16	0.0123306	0.0123306	-201.417510	-201.417511	0.998871621
EOG837V1G	0.0134959	0.0134959	-2691.869591	-2692.563967	0.238615970
EOG837V1K	0.0606569	0.0606569	-2021.846323	-2022.797930	0.167719011
EOG837V1Q	0.0264229	0.0264229	-7066.471005	-7071.852548	0.001035446
EOG837V1T	0.0227411	0.0227411	-688.320245	-689.466212	0.130047789
EOG83BQ86	0.0355601	0.0355601	-1034.812061	-1035.110353	0.439884361
EOG83BQ8C	0.00430233	0.00430233	-2205.504072	-2207.284081	0.059187098
EOG83BQ8N	0.0297231	0.0297231	-2641.339556	-2641.758303	0.360114473
EOG83FKH2	0.0122431	0.0122431	-9958.152028	-9959.266310	0.135479715
EOG83FKH4	0.00498483	0.00498483	-5155.818124	-5162.157264	0.000369928
EOG83FKH7	0.0119109	0.0119109	-733.372106	-733.635187	0.468224919
EOG83FKHF	0.0559669	0.0559669	-2312.168094	-2315.207143	0.013686806
EOG83FKHH	0.0110486	0.0110486	-6137.762088	-6138.941622	0.124556588
EOG83FKHN	0.02831	0.02831	-3084.749056	-3089.017314	0.003480913
EOG83FKHP	0.0513167	0.0513167	-5017.979037	-5025.510034	0.000104037
EOG83FKHX	0.0217943	0.0217943	-1609.680267	-1611.132878	0.088293098
EOG83JFR3	3.36547	3.36547	-20.579287	-20.579293	0.997236052
EOG83JFR6	0.04256	0.04256	-1293.978773	-1295.710231	0.062759546
EOG83JFR7	0.0404023	0.0404023	-290.629475	-290.629515	0.992863599
EOG83JFRB	0.0195094	0.0195094	-856.041460	-856.082099	0.775572918
EOG83JFRC	0.0242501	0.0242501	-1460.653252	-1461.264756	0.268771138
EOG83JFRF	0.0256401	0.0256401	-1595.766555	-1595.767893	0.958743778
EOG83JFRJ	0.00822461	0.00822461	-2159.986454	-2160.239091	0.477191893
EOG83NB03	0.0243321	0.0243321	-1253.449662	-1253.523941	0.699917211
EOG83NB0B	0.151963	0.151963	-1342.846410	-1343.948648	0.137610651
EOG83R66W	0.0123929	0.0123929	-935.580860	-936.302438	0.229629313
EOG83R67M	0.0125903	0.0125903	-1224.307261	-1224.423457	0.629755841
EOG83V2FQ	0.0072771	0.0072771	-1737.925867	-1743.095545	0.001302234
EOG83V2G4	0.00768688	0.00768688	-944.309921	-947.970200	0.006817024
EOG83V2GB	0.0267129	0.0267129	-2200.538583	-2200.538589	0.997236052
EOG83XXPM	0.0157482	0.0157482	-1766.779351	-1769.266655	0.025722032
EOG83XXPR	0.0329605	0.0329605	-13198.982517	-13201.283728	0.031926822
EOG83XXPS	0.0196271	0.0196271	-3401.474120	-3401.503127	0.809662884
EOG83XXQ2	0.0190332	0.0190332	-6145.964988	-6152.388429	0.000338042
EOG83XXQD	0.0524634	0.0524634	-2862.183180	-2862.766083	0.280264674
EOG841SXM	0.00711719	0.00711719	-6393.484561	-6393.951756	0.333724778
EOG841SXQ	0.0085563	0.0085563	-3699.768262	-3700.742118	0.162833618
EOG841SXV	0.0259627	0.0259627	-4082.188664	-4083.883125	0.065635850
EOG841SZ4	0.0243733	0.0243733	-1721.043050	-1721.571744	0.303811678
EOG844P5G	0.019974	0.019974	-7776.799475	-7776.883686	0.681518051
EOG844P5M	0.0327048	0.0327048	-1071.228839	-1072.123798	0.180936154
EOG844P5R	0.0104332	0.0104332	-1987.812452	-1987.819533	0.905272027
EOG844P5S	0.0680396	0.0680396	-992.374650	-993.412166	0.149726803
EOG844P5W	0.0344706	0.0344706	-3133.524251	-3144.930825	0.000001785
EOG844P66	0.0121502	0.0121502	-2391.139607	-2391.160746	0.837090763
EOG847JDF	0.0539876	0.0539876	-951.387594	-951.396751	0.892351577
EOG847JDR	0.0140332	0.0140332	-3000.142041	-3000.441865	0.438712362
EOG847JDS	0.0360816	0.0360816	-4058.685893	-4059.217975	0.302267391
EOG847JF2	0.0117085	0.0117085	-1339.447104	-1339.536577	0.672280600
EOG84BDND	0.0207526	0.0207526	-7048.084191	-7049.824130	0.062119320
EOG84BDNN	0.0414374	0.0414374	-5051.782324	-5054.061888	0.032743741
EOG84F8WP	0.0550826	0.0550826	-770.006742	-770.207875	0.525921314
EOG84J546	0.0219762	0.0219762	-2124.901276	-2125.335081	0.351617813
EOG84J549	0.00289636	0.00289636	-1024.839288	-1027.330461	0.025607236
EOG84J54B	0.0409046	0.0409046	-860.975866	-861.286083	0.430886055
EOG84J54J	0.0273348	0.0273348	-1869.037565	-1871.791911	0.018922193
EOG84J54Q	0.0267378	0.0267378	-1273.671564	-1273.807585	0.601965259
EOG84J54W	0.0573886	0.0573886	-2646.127418	-2646.143963	0.855656049
EOG84J550	0.0599435	0.0599435	-2723.272234	-2723.615807	0.407136832
EOG84N1C7	0.00625714	0.00625714	-526.506056	-526.506059	0.998045592
EOG84N1CS	0.100138	0.100138	-1389.114667	-1391.501832	0.028887085
EOG84QWM3	0.0148959	0.0148959	-1409.435253	-1409.658750	0.503765923
EOG84QWMN	0.0446464	0.0446464	-2899.937430	-2899.961232	0.827286211
EOG84TRV0	0.0351752	0.0351752	-2508.819676	-2508.838780	0.845026064
EOG84TRV1	0.0225842	0.0225842	-4141.407010	-4142.538251	0.132541487
EOG84TRV3	0.0122116	0.0122116	-1682.788412	-1682.830853	0.770787355
EOG84TRV9	0.0956289	0.0956289	-16941.041194	-16950.231868	0.000018082
EOG84TRVB	0.0945125	0.0945125	-1604.747564	-1606.601152	0.054178984
EOG84TRVD	0.00806576	0.00806576	-976.129734	-976.678499	0.294808806
EOG84TRVH	0.01445	0.01445	-3102.885817	-3107.177907	0.003390961
EOG84TRVM	0.0633899	0.0633899	-2346.723077	-2346.724264	0.961139480
EOG84TRVN	0.0113726	0.0113726	-967.889942	-968.395297	0.314732805
EOG84TRVS	0.00728079	0.00728079	-3778.524313	-3784.814931	0.000389639
EOG84XN2X	0.0138264	0.0138264	-3316.083289	-3316.085357	0.948722005
EOG84XN32	0.0161177	0.0161177	-754.793365	-754.795920	0.943012348
EOG84XN36	0.00911292	0.00911292	-1742.550456	-1743.837577	0.108616121
EOG84XN37	0.00812666	0.00812666	-2577.089521	-2577.278740	0.538440380
EOG84XN39	0.0530745	0.0530745	-4530.457927	-4530.516727	0.731652202
EOG84XN3C	0.0324191	0.0324191	-2615.277644	-2616.891588	0.072393997
EOG84XN3F	0.0318222	0.0318222	-1418.229247	-1418.333432	0.648047992
EOG84XN3K	0.0254817	0.0254817	-5901.644630	-5909.781103	0.000054841
EOG851H9Z	0.00773295	0.00773295	-783.162532	-783.162865	0.979411298
EOG851HB0	0.059119	0.059119	-1198.357021	-1199.310632	0.167272170
EOG851HB1	0.0199597	0.0199597	-1614.675072	-1633.304944	0.000000001
EOG851HB2	0.00651898	0.00651898	-1429.072987	-1429.584998	0.311566876
EOG851HB6	0.00373394	0.00373394	-1762.553058	-1766.492219	0.005003088
EOG851HBJ	0.0533141	0.0533141	-4194.576298	-4196.655225	0.041441879
EOG854CJW	0.0143178	0.0143178	-2583.749887	-2584.651760	0.179260281
EOG854CJX	0.0163782	0.0163782	-2009.074549	-2009.544079	0.332519703
EOG854CJZ	0.0321492	0.0321492	-873.128345	-873.270175	0.594312296
EOG854CK0	0.0310102	0.0310102	-5387.445966	-5389.623525	0.036897904
EOG854CK1	0.0231597	0.0231597	-532.101506	-532.731368	0.261703340
EOG854CK3	0.141472	0.141472	-234.191943	-234.191950	0.997014596
EOG854CKP	0.0237389	0.0237389	-1119.742408	-1120.279284	0.300099493
EOG8577SP	0.00729572	0.00729572	-938.679183	-940.328501	0.069337438
EOG8577SX	0.0110956	0.0110956	-2101.477654	-2102.100698	0.264300966
EOG85B41Q	0.0162427	0.0162427	-1903.005809	-1903.445447	0.348400054
EOG85B41R	0.0177521	0.0177521	-808.086303	-808.528577	0.346959037
EOG85B41T	0.0119651	0.0119651	-4448.444670	-4448.445751	0.962913877
EOG85B41V	0.0478453	0.0478453	-1646.755367	-1647.083420	0.417938047
EOG85B41X	0.0179577	0.0179577	-129.138811	-129.138821	0.996431764
EOG85B420	0.0203868	0.0203868	-1818.330351	-1818.650508	0.423597116
EOG85B423	0.0153385	0.0153385	-2027.451413	-2028.672373	0.118131556
EOG85B425	0.054857	0.054857	-1082.274316	-1083.455193	0.124342316
EOG85B429	0.031502	0.031502	-1551.086374	-1551.103618	0.852672617
EOG85B42D	0.0377657	0.0377657	-2537.535092	-2537.913995	0.384016003
EOG85B42Q	0.0142827	0.0142827	-826.843370	-826.852123	0.894738907
EOG85F08J	0.0174453	0.0174453	-4439.177530	-4439.418364	0.487667751
EOG85F08M	0.0237447	0.0237447	-4851.088685	-4852.225604	0.131573710
EOG85F08N	0.0289889	0.0289889	-1230.642945	-1231.334464	0.239584343
EOG85F08V	0.0100404	0.0100404	-3153.723566	-3153.764691	0.774271123
EOG85F092	0.0442572	0.0442572	-1213.592999	-1214.083290	0.322055162
EOG85HVHP	0.0188493	0.0188493	-3559.348771	-3559.348808	0.993136422
EOG85HVHT	0.0194855	0.0194855	-1106.001768	-1106.529508	0.304248361
EOG85HVHW	0.0154971	0.0154971	-2075.214886	-2076.427349	0.119418883
EOG85HVJ0	0.0211969	0.0211969	-4292.153247	-4295.225539	0.013181517
EOG85HVJ9	0.0198722	0.0198722	-8106.014368	-8110.140372	0.004070695
EOG85MQRJ	0.0334779	0.0334779	-2109.328598	-2109.336418	0.900476061
EOG85MQRN	0.0839788	0.0839788	-643.663935	-643.951405	0.448302542
EOG85MQRV	0.027768	0.027768	-143.433055	-143.496160	0.722394468
EOG85MQRW	0.0293704	0.0293704	-2614.777971	-2616.540804	0.060425545
EOG85MQS0	0.0261725	0.0261725	-5164.403104	-5165.212752	0.203189979
EOG85QM0D	0.00390366	0.00390366	-2407.261902	-2407.261906	0.997743245
EOG85QM0F	0.0217033	0.0217033	-7800.856868	-7802.881317	0.044200190
EOG85QM0H	0.0750644	0.0750644	-1720.909169	-1721.213078	0.435610557
EOG85QM14	0.110215	0.110215	-2988.837670	-2988.877069	0.778932980
EOG85TG7C	0.0164303	0.0164303	-1162.640154	-1162.720216	0.689042379
EOG85TG7F	0.034471	0.034471	-11004.477662	-11004.863666	0.379596577
EOG85TG7R	0.0640063	0.0640063	-2177.663633	-2177.673399	0.888852043
EOG85TG7S	0.0474156	0.0474156	-3010.284477	-3013.091908	0.017808784
EOG85XBG7	0.0107415	0.0107415	-1906.952532	-1907.268313	0.426782940
EOG85XBGX	0.075914	0.075914	-1449.698651	-1450.639859	0.170059808
EOG85XBH5	0.20497	0.20497	-718.652131	-718.654601	0.943966715
EOG8616Q4	0.00747854	0.00747854	-1658.092821	-1658.775595	0.242578274
EOG8616Q6	0.0286556	0.0286556	-345.068300	-345.415731	0.404515541
EOG8616Q7	0.028294	0.028294	-1153.495444	-1153.496071	0.971751326
EOG8616QD	0.0367316	0.0367316	-1227.444680	-1230.087247	0.021508237
EOG8616QG	0.0352946	0.0352946	-1205.607210	-1206.224883	0.266369882
EOG8616QP	0.0264961	0.0264961	-2825.291796	-2825.747553	0.339713029
EOG8616QT	0.0137922	0.0137922	-2671.133587	-2671.168215	0.792423139
EOG8616QZ	0.0166079	0.0166079	-645.378285	-647.171532	0.058251017
EOG8642Z1	0.0216218	0.0216218	-1605.947993	-1606.538179	0.277280277
EOG8642Z8	0.00579014	0.00579014	-957.735891	-958.996051	0.112387778
EOG8642Z9	0.0241237	0.0241237	-5903.176148	-5907.099140	0.005093373
EOG8642ZB	0.0303154	0.0303154	-2076.475026	-2077.396985	0.174492427
EOG8642ZG	0.070735	0.070735	-4710.376415	-4710.588747	0.514618926
EOG8642ZJ	0.0339223	0.0339223	-1516.466772	-1516.466815	0.992600829
EOG8642ZQ	0.0201418	0.0201418	-1239.998212	-1240.512244	0.310613813
EOG8642ZX	0.0469955	0.0469955	-1708.351095	-1708.355887	0.922013363
EOG866Z6H	0.00929334	0.00929334	-2593.520797	-2594.251957	0.226561345
EOG866Z6X	0.053141	0.053141	-2115.013437	-2115.040483	0.816089991
EOG869TDX	0.0233145	0.0233145	-16741.716796	-16741.864681	0.586546484
EOG869TF7	0.0528626	0.0528626	-2465.642887	-2468.251942	0.022352833
EOG869TF8	0.0196422	0.0196422	-1177.117053	-1177.437890	0.423105267
EOG869TFD	0.0277907	0.0277907	-2317.402915	-2319.297365	0.051593545
EOG869TFH	0.0708528	0.0708528	-4080.991001	-4082.203844	0.119360981
EOG869TFW	0.0334849	0.0334849	-3985.070518	-3986.781305	0.064349633
EOG86DPNV	0.0126482	0.0126482	-1645.778926	-1646.112746	0.413875622
EOG86DPNZ	0.0122334	0.0122334	-939.957404	-939.957417	0.995931589
EOG86DPP1	0.0298047	0.0298047	-8267.851153	-8268.636687	0.210051982
EOG86DPP2	0.00375616	0.00375616	-1250.295063	-1250.854922	0.289979184
EOG86DPP6	0.0145075	0.0145075	-780.794816	-784.208556	0.008976583
EOG86DPP8	0.0503186	0.0503186	-2550.986026	-2551.149262	0.567743924
EOG86DPPT	0.0453681	0.0453681	-1798.155686	-1798.663946	0.313345900
EOG86DPPW	0.0538869	0.0538869	-85.659471	-85.862288	0.524193875
EOG86HJWV	0.0320706	0.0320706	-3756.293819	-3756.954859	0.250219097
EOG86HJX0	0.0218408	0.0218408	-3436.061830	-3437.312932	0.113687099
EOG86HJX2	0.00844917	0.00844917	-4204.943377	-4208.108933	0.011863791
EOG86HJX3	0.0525199	0.0525199	-3036.049824	-3036.120711	0.706523747
EOG86HJX4	0.0367127	0.0367127	-3487.388786	-3494.705609	0.000130563
EOG86HJXR	0.0456247	0.0456247	-1865.195876	-1865.530706	0.413170172
EOG86MF4R	0.0213132	0.0213132	-1020.837194	-1021.646390	0.203316146
EOG86MF4X	0.00779144	0.00779144	-8877.143625	-8877.782007	0.258501583
EOG86MF4Z	0.0214939	0.0214939	-684.621770	-684.621779	0.996614873
EOG86MF54	0.0358907	0.0358907	-2787.664181	-2788.351369	0.241061447
EOG86MF5C	0.0319716	0.0319716	-1929.156447	-1934.058577	0.001741081
EOG86MF5P	0.0300301	0.0300301	-2170.903503	-2171.280074	0.385483275
EOG86Q9CS	0.00755468	0.00755468	-4975.012505	-4975.586821	0.283835703
EOG86Q9D2	0.0323461	0.0323461	-2913.502049	-2913.502120	0.990492333
EOG86Q9D4	0.0865755	0.0865755	-2255.047913	-2255.047932	0.995081540
EOG86Q9D5	0.0116653	0.0116653	-1716.129056	-1716.268433	0.597519055
EOG86T5MS	0.00503488	0.00503488	-2177.038439	-2177.349098	0.430557930
EOG86T5N4	0.00149413	0.00149413	-807.054489	-808.635540	0.075366086
EOG86X1W2	0.00856649	0.00856649	-1611.917846	-1612.044643	0.614555724
EOG86X1W6	0.011632	0.011632	-6590.213929	-6590.281996	0.712154996
EOG870X3C	0.00732985	0.00732985	-6712.203071	-6712.216686	0.868932057
EOG870X3H	0.0103255	0.0103255	-456.464044	-456.504690	0.775554108
EOG870X3N	0.0817859	0.0817859	-676.354797	-676.354830	0.993518026
EOG870X3W	0.029463	0.029463	-3457.463052	-3457.463053	0.998871621
